"name","archive_url","stars"
"cuenca-mx/cuenca-python","https://api.github.com/repos/cuenca-mx/cuenca-python/{archive_format}{/ref}","1"
"grap/grap-odoo-custom","https://api.github.com/repos/grap/grap-odoo-custom/{archive_format}{/ref}","1"
"dubirajara/apod-astronomy-picture-of-the-day","https://api.github.com/repos/dubirajara/apod-astronomy-picture-of-the-day/{archive_format}{/ref}","1"
"CartoonFan/gearhead-caramel","https://api.github.com/repos/CartoonFan/gearhead-caramel/{archive_format}{/ref}","1"
"HarshaSurampudi/fossclub","https://api.github.com/repos/HarshaSurampudi/fossclub/{archive_format}{/ref}","1"
"way2arun/datastructures_algorithms","https://api.github.com/repos/way2arun/datastructures_algorithms/{archive_format}{/ref}","1"
"RLlane2126/sqlmap","https://api.github.com/repos/RLlane2126/sqlmap/{archive_format}{/ref}","1"
"jamescurtin/wayfair_beer","https://api.github.com/repos/jamescurtin/wayfair_beer/{archive_format}{/ref}","1"
"uzlev/uzlev.github.io","https://api.github.com/repos/uzlev/uzlev.github.io/{archive_format}{/ref}","1"
"naccos/naccos.github.io","https://api.github.com/repos/naccos/naccos.github.io/{archive_format}{/ref}","1"
"napalm255/ansible-vmware_inventory","https://api.github.com/repos/napalm255/ansible-vmware_inventory/{archive_format}{/ref}","1"
"Ninpo/trio-inotify","https://api.github.com/repos/Ninpo/trio-inotify/{archive_format}{/ref}","1"
"4teamwork/ftw.publisher.monitor","https://api.github.com/repos/4teamwork/ftw.publisher.monitor/{archive_format}{/ref}","1"
"sviete/AIS-home-assistant","https://api.github.com/repos/sviete/AIS-home-assistant/{archive_format}{/ref}","1"
"sortedcord/MathMaster","https://api.github.com/repos/sortedcord/MathMaster/{archive_format}{/ref}","1"
"AshokReddy01/Code_Chef_Problem_Solutions","https://api.github.com/repos/AshokReddy01/Code_Chef_Problem_Solutions/{archive_format}{/ref}","1"
"wdmapp/effis","https://api.github.com/repos/wdmapp/effis/{archive_format}{/ref}","1"
"cestMoiBaliBalo/first-project","https://api.github.com/repos/cestMoiBaliBalo/first-project/{archive_format}{/ref}","1"
"scipion-em/scipion-em","https://api.github.com/repos/scipion-em/scipion-em/{archive_format}{/ref}","1"
"wandera/1password-client","https://api.github.com/repos/wandera/1password-client/{archive_format}{/ref}","1"
"nexdatas/recselector","https://api.github.com/repos/nexdatas/recselector/{archive_format}{/ref}","1"
"MMMSophia/APIPractice","https://api.github.com/repos/MMMSophia/APIPractice/{archive_format}{/ref}","1"
"AnneBurmester/AnneBurmester.github.io","https://api.github.com/repos/AnneBurmester/AnneBurmester.github.io/{archive_format}{/ref}","1"
"flathub/org.vim.Vim","https://api.github.com/repos/flathub/org.vim.Vim/{archive_format}{/ref}","1"
"ChegeBryan/mdn-DIY-mini-blog","https://api.github.com/repos/ChegeBryan/mdn-DIY-mini-blog/{archive_format}{/ref}","1"
"googleinterns/vm-network-migration","https://api.github.com/repos/googleinterns/vm-network-migration/{archive_format}{/ref}","1"
"seanhu24/czScrapy","https://api.github.com/repos/seanhu24/czScrapy/{archive_format}{/ref}","1"
"lightstep/opentelemetry-exporter-python","https://api.github.com/repos/lightstep/opentelemetry-exporter-python/{archive_format}{/ref}","1"
"rrosajp/housetools","https://api.github.com/repos/rrosajp/housetools/{archive_format}{/ref}","1"
"City-of-Helsinki/helerm","https://api.github.com/repos/City-of-Helsinki/helerm/{archive_format}{/ref}","1"
"Sciroccogti/CSL-video-caption","https://api.github.com/repos/Sciroccogti/CSL-video-caption/{archive_format}{/ref}","1"
"CodeChefVIT/free-slot-finder","https://api.github.com/repos/CodeChefVIT/free-slot-finder/{archive_format}{/ref}","1"
"saisankargochhayat/kebechet_sample","https://api.github.com/repos/saisankargochhayat/kebechet_sample/{archive_format}{/ref}","1"
"wuyenlin/image_segmentation","https://api.github.com/repos/wuyenlin/image_segmentation/{archive_format}{/ref}","1"
"pydicom/pylibjpeg-openjpeg","https://api.github.com/repos/pydicom/pylibjpeg-openjpeg/{archive_format}{/ref}","1"
"pieye/nimbus-python","https://api.github.com/repos/pieye/nimbus-python/{archive_format}{/ref}","1"
"swenhab/swenhab.github.io","https://api.github.com/repos/swenhab/swenhab.github.io/{archive_format}{/ref}","1"
"luxteam/Vray2RPRConvertTool-Maya","https://api.github.com/repos/luxteam/Vray2RPRConvertTool-Maya/{archive_format}{/ref}","1"
"BuildForSDG/farmers-edge-server","https://api.github.com/repos/BuildForSDG/farmers-edge-server/{archive_format}{/ref}","1"
"WeblateOrg/munin","https://api.github.com/repos/WeblateOrg/munin/{archive_format}{/ref}","1"
"cubisttriangle/BotaniCam","https://api.github.com/repos/cubisttriangle/BotaniCam/{archive_format}{/ref}","1"
"Accern/accern-xyme","https://api.github.com/repos/Accern/accern-xyme/{archive_format}{/ref}","1"
"dataloop-ai/dtlpy","https://api.github.com/repos/dataloop-ai/dtlpy/{archive_format}{/ref}","1"
"SelfHacked/jwt-auth","https://api.github.com/repos/SelfHacked/jwt-auth/{archive_format}{/ref}","1"
"allestrix/allestrix.github.io","https://api.github.com/repos/allestrix/allestrix.github.io/{archive_format}{/ref}","1"
"netfoundry/mop","https://api.github.com/repos/netfoundry/mop/{archive_format}{/ref}","1"
"wri/glad_tiles_pipeline","https://api.github.com/repos/wri/glad_tiles_pipeline/{archive_format}{/ref}","1"
"DSPG-Young-Scholars-Program/dspg20oss","https://api.github.com/repos/DSPG-Young-Scholars-Program/dspg20oss/{archive_format}{/ref}","1"
"jawsper/feedreader","https://api.github.com/repos/jawsper/feedreader/{archive_format}{/ref}","1"
"avhiaryal/Online-Book-Store-With-Recommendation-System","https://api.github.com/repos/avhiaryal/Online-Book-Store-With-Recommendation-System/{archive_format}{/ref}","1"
"scionsamurai/Pandas-tkinter-excel","https://api.github.com/repos/scionsamurai/Pandas-tkinter-excel/{archive_format}{/ref}","1"
"HAM-Music/MusicMaker4000","https://api.github.com/repos/HAM-Music/MusicMaker4000/{archive_format}{/ref}","1"
"fesso904/fessoLetsGit.github.io","https://api.github.com/repos/fesso904/fessoLetsGit.github.io/{archive_format}{/ref}","1"
"ibogatac/iooa2020-projekt","https://api.github.com/repos/ibogatac/iooa2020-projekt/{archive_format}{/ref}","1"
"rrosajp/ReadableWebProxy","https://api.github.com/repos/rrosajp/ReadableWebProxy/{archive_format}{/ref}","1"
"leeyunjai/teachable-machine-image-project","https://api.github.com/repos/leeyunjai/teachable-machine-image-project/{archive_format}{/ref}","1"
"tobi2502/tobi2502.github.io","https://api.github.com/repos/tobi2502/tobi2502.github.io/{archive_format}{/ref}","1"
"Loeppi/loeppi.github.io","https://api.github.com/repos/Loeppi/loeppi.github.io/{archive_format}{/ref}","1"
"myqel/myqel.github.io","https://api.github.com/repos/myqel/myqel.github.io/{archive_format}{/ref}","1"
"FlorianLudwig/pdk8s","https://api.github.com/repos/FlorianLudwig/pdk8s/{archive_format}{/ref}","1"
"koknggakada/githubflow-demo","https://api.github.com/repos/koknggakada/githubflow-demo/{archive_format}{/ref}","1"
"roodemol/roodemol.github.io","https://api.github.com/repos/roodemol/roodemol.github.io/{archive_format}{/ref}","1"
"sanjib1990/skeletor","https://api.github.com/repos/sanjib1990/skeletor/{archive_format}{/ref}","1"
"lterworm/lterworm.github.io","https://api.github.com/repos/lterworm/lterworm.github.io/{archive_format}{/ref}","1"
"bargitkeeper/bargitkeeper.github.io","https://api.github.com/repos/bargitkeeper/bargitkeeper.github.io/{archive_format}{/ref}","1"
"Solveign24/Solveign24.github.io","https://api.github.com/repos/Solveign24/Solveign24.github.io/{archive_format}{/ref}","1"
"moelle503/moelle503.github.io","https://api.github.com/repos/moelle503/moelle503.github.io/{archive_format}{/ref}","1"
"frangulus/github.io","https://api.github.com/repos/frangulus/github.io/{archive_format}{/ref}","1"
"denis-trofimov/learn_python_koans","https://api.github.com/repos/denis-trofimov/learn_python_koans/{archive_format}{/ref}","1"
"pcdshub/lucid","https://api.github.com/repos/pcdshub/lucid/{archive_format}{/ref}","1"
"italocampos/pade","https://api.github.com/repos/italocampos/pade/{archive_format}{/ref}","1"
"dbca-wa/caddy","https://api.github.com/repos/dbca-wa/caddy/{archive_format}{/ref}","1"
"Thornathan/TwistsOfRate","https://api.github.com/repos/Thornathan/TwistsOfRate/{archive_format}{/ref}","1"
"spaceone-dev/actions","https://api.github.com/repos/spaceone-dev/actions/{archive_format}{/ref}","1"
"cloudsecurityalliance/Glossary","https://api.github.com/repos/cloudsecurityalliance/Glossary/{archive_format}{/ref}","1"
"rawheel/Django-Development","https://api.github.com/repos/rawheel/Django-Development/{archive_format}{/ref}","1"
"Heiligerbaer/github.io","https://api.github.com/repos/Heiligerbaer/github.io/{archive_format}{/ref}","1"
"mono-bike/mono-bike.github.io","https://api.github.com/repos/mono-bike/mono-bike.github.io/{archive_format}{/ref}","1"
"BtreblA/BtreblA.github.io","https://api.github.com/repos/BtreblA/BtreblA.github.io/{archive_format}{/ref}","1"
"sharkblue2009/zipline_tushare","https://api.github.com/repos/sharkblue2009/zipline_tushare/{archive_format}{/ref}","1"
"ZKAW/PyPass","https://api.github.com/repos/ZKAW/PyPass/{archive_format}{/ref}","1"
"jvlsg/HeadPage","https://api.github.com/repos/jvlsg/HeadPage/{archive_format}{/ref}","1"
"skynoopy/Pressuretest","https://api.github.com/repos/skynoopy/Pressuretest/{archive_format}{/ref}","1"
"dennislabajo/DevOps_Microservices","https://api.github.com/repos/dennislabajo/DevOps_Microservices/{archive_format}{/ref}","1"
"wyrdthud/wyrdthud.github.io","https://api.github.com/repos/wyrdthud/wyrdthud.github.io/{archive_format}{/ref}","1"
"ov3rtop/ov3rtop","https://api.github.com/repos/ov3rtop/ov3rtop/{archive_format}{/ref}","1"
"femmerlich/femmerlich.github.io","https://api.github.com/repos/femmerlich/femmerlich.github.io/{archive_format}{/ref}","1"
"tnprck/tnprck.github.io","https://api.github.com/repos/tnprck/tnprck.github.io/{archive_format}{/ref}","1"
"alos-source/alos-source.github.io","https://api.github.com/repos/alos-source/alos-source.github.io/{archive_format}{/ref}","1"
"Labrin/django-jet","https://api.github.com/repos/Labrin/django-jet/{archive_format}{/ref}","1"
"TDO258/github.io","https://api.github.com/repos/TDO258/github.io/{archive_format}{/ref}","1"
"helenalendowski/helenalendowski.github.io","https://api.github.com/repos/helenalendowski/helenalendowski.github.io/{archive_format}{/ref}","1"
"SerdarAsan/SerdarAsan.github.io","https://api.github.com/repos/SerdarAsan/SerdarAsan.github.io/{archive_format}{/ref}","1"
"cloud-gov/aws-redis-example","https://api.github.com/repos/cloud-gov/aws-redis-example/{archive_format}{/ref}","1"
"jtdece/jtdece.github.io","https://api.github.com/repos/jtdece/jtdece.github.io/{archive_format}{/ref}","1"
"nefertari1976/nefertari1976.github.io","https://api.github.com/repos/nefertari1976/nefertari1976.github.io/{archive_format}{/ref}","1"
"n4lle/n4lle.github.io","https://api.github.com/repos/n4lle/n4lle.github.io/{archive_format}{/ref}","1"
"datagod/ArcadeRetroClockHD","https://api.github.com/repos/datagod/ArcadeRetroClockHD/{archive_format}{/ref}","1"
"ma3s7r0/ma3s7r0.github.io","https://api.github.com/repos/ma3s7r0/ma3s7r0.github.io/{archive_format}{/ref}","1"
"Abandersee/Abandersee.github.io","https://api.github.com/repos/Abandersee/Abandersee.github.io/{archive_format}{/ref}","1"
"Xywyx/xywyx.github.io","https://api.github.com/repos/Xywyx/xywyx.github.io/{archive_format}{/ref}","1"
"ironheadhaynes/ironheadhaynes.github.io","https://api.github.com/repos/ironheadhaynes/ironheadhaynes.github.io/{archive_format}{/ref}","1"
"kyle-lanier-mscs/wsual_db","https://api.github.com/repos/kyle-lanier-mscs/wsual_db/{archive_format}{/ref}","1"
"Stratoscale/pycommonlog","https://api.github.com/repos/Stratoscale/pycommonlog/{archive_format}{/ref}","1"
"sakshambedi/Youtube-spamBot","https://api.github.com/repos/sakshambedi/Youtube-spamBot/{archive_format}{/ref}","1"
"Jolago/Jolago.github.io","https://api.github.com/repos/Jolago/Jolago.github.io/{archive_format}{/ref}","1"
"flywheel-apps/fmriprep","https://api.github.com/repos/flywheel-apps/fmriprep/{archive_format}{/ref}","1"
"Programmer-s-Organization/Chaotic","https://api.github.com/repos/Programmer-s-Organization/Chaotic/{archive_format}{/ref}","1"
"sot/acis_taco","https://api.github.com/repos/sot/acis_taco/{archive_format}{/ref}","1"
"joncomas/project_Manhattan","https://api.github.com/repos/joncomas/project_Manhattan/{archive_format}{/ref}","1"
"Mark2Mark/Show-Stem-Rhythm","https://api.github.com/repos/Mark2Mark/Show-Stem-Rhythm/{archive_format}{/ref}","1"
"hsleonis/bamboo_hr","https://api.github.com/repos/hsleonis/bamboo_hr/{archive_format}{/ref}","1"
"natebeaty/corpsey","https://api.github.com/repos/natebeaty/corpsey/{archive_format}{/ref}","1"
"zdenekmaxa/examples","https://api.github.com/repos/zdenekmaxa/examples/{archive_format}{/ref}","1"
"gabrer/didactic_lda","https://api.github.com/repos/gabrer/didactic_lda/{archive_format}{/ref}","1"
"sugandha7/ngoFinder","https://api.github.com/repos/sugandha7/ngoFinder/{archive_format}{/ref}","1"
"whatisjasongoldstein/cheapskate","https://api.github.com/repos/whatisjasongoldstein/cheapskate/{archive_format}{/ref}","1"
"manulangat1/eafya","https://api.github.com/repos/manulangat1/eafya/{archive_format}{/ref}","1"
"ravianand1988/django-modern","https://api.github.com/repos/ravianand1988/django-modern/{archive_format}{/ref}","1"
"kdchang/python-django-social-oauth-app","https://api.github.com/repos/kdchang/python-django-social-oauth-app/{archive_format}{/ref}","1"
"Hanafiahcks/MS2Optimization","https://api.github.com/repos/Hanafiahcks/MS2Optimization/{archive_format}{/ref}","1"
"ranger-luigi/registrations-and-login","https://api.github.com/repos/ranger-luigi/registrations-and-login/{archive_format}{/ref}","1"
"andela-sjames/packt_summary_note","https://api.github.com/repos/andela-sjames/packt_summary_note/{archive_format}{/ref}","1"
"ChenxiiCheng/Estate-Project","https://api.github.com/repos/ChenxiiCheng/Estate-Project/{archive_format}{/ref}","1"
"promitbasak/TicTacToe-Pygame","https://api.github.com/repos/promitbasak/TicTacToe-Pygame/{archive_format}{/ref}","1"
"skshetry/app","https://api.github.com/repos/skshetry/app/{archive_format}{/ref}","1"
"PrimeshShamilka/Django_IOT_server","https://api.github.com/repos/PrimeshShamilka/Django_IOT_server/{archive_format}{/ref}","1"
"joewen85/imoocc_py3_online","https://api.github.com/repos/joewen85/imoocc_py3_online/{archive_format}{/ref}","1"
"chris-mccluskey/auction-allocation","https://api.github.com/repos/chris-mccluskey/auction-allocation/{archive_format}{/ref}","1"
"hjdhnx/s5alipay","https://api.github.com/repos/hjdhnx/s5alipay/{archive_format}{/ref}","1"
"narasimha-v/blog-app","https://api.github.com/repos/narasimha-v/blog-app/{archive_format}{/ref}","1"
"Chloekkk/asyncio_crawling-lotto","https://api.github.com/repos/Chloekkk/asyncio_crawling-lotto/{archive_format}{/ref}","1"
"ChristianHur/django-flightapp","https://api.github.com/repos/ChristianHur/django-flightapp/{archive_format}{/ref}","1"
"magocod/djrepo","https://api.github.com/repos/magocod/djrepo/{archive_format}{/ref}","1"
"in-famous-raccoon/in-famous-raccoon.github.io","https://api.github.com/repos/in-famous-raccoon/in-famous-raccoon.github.io/{archive_format}{/ref}","1"
"kachalio/augustasmell","https://api.github.com/repos/kachalio/augustasmell/{archive_format}{/ref}","1"
"emilbols/PatternReco","https://api.github.com/repos/emilbols/PatternReco/{archive_format}{/ref}","1"
"mpita/cride","https://api.github.com/repos/mpita/cride/{archive_format}{/ref}","1"
"sambapython/django1","https://api.github.com/repos/sambapython/django1/{archive_format}{/ref}","1"
"mathiasertl/gpgliblib","https://api.github.com/repos/mathiasertl/gpgliblib/{archive_format}{/ref}","1"
"Eric-LiuXin/FoursquareHistoryCrawler","https://api.github.com/repos/Eric-LiuXin/FoursquareHistoryCrawler/{archive_format}{/ref}","1"
"ashnel/dating_app","https://api.github.com/repos/ashnel/dating_app/{archive_format}{/ref}","1"
"feer56/Kitsune1","https://api.github.com/repos/feer56/Kitsune1/{archive_format}{/ref}","1"
"bashhu/blog","https://api.github.com/repos/bashhu/blog/{archive_format}{/ref}","1"
"chahkiev/online_shop","https://api.github.com/repos/chahkiev/online_shop/{archive_format}{/ref}","1"
"rvlb-19/rest-api","https://api.github.com/repos/rvlb-19/rest-api/{archive_format}{/ref}","1"
"jrollins/xapers","https://api.github.com/repos/jrollins/xapers/{archive_format}{/ref}","1"
"GenevieveBuckley/magicgui","https://api.github.com/repos/GenevieveBuckley/magicgui/{archive_format}{/ref}","1"
"pltnk/toptracksbot","https://api.github.com/repos/pltnk/toptracksbot/{archive_format}{/ref}","1"
"ilyachch/django-partisan","https://api.github.com/repos/ilyachch/django-partisan/{archive_format}{/ref}","1"
"raluca-san/segmentation-eval","https://api.github.com/repos/raluca-san/segmentation-eval/{archive_format}{/ref}","1"
"raghulrage/Face-Recognition","https://api.github.com/repos/raghulrage/Face-Recognition/{archive_format}{/ref}","1"
"zemi4/Online-shop-Django-REST-framework","https://api.github.com/repos/zemi4/Online-shop-Django-REST-framework/{archive_format}{/ref}","1"
"reacherhai/AIDO","https://api.github.com/repos/reacherhai/AIDO/{archive_format}{/ref}","1"
"yunica/djangoRealtime","https://api.github.com/repos/yunica/djangoRealtime/{archive_format}{/ref}","1"
"opensciencegrid/StashCache","https://api.github.com/repos/opensciencegrid/StashCache/{archive_format}{/ref}","1"
"cunlifs/node-red-sales-manual","https://api.github.com/repos/cunlifs/node-red-sales-manual/{archive_format}{/ref}","1"
"KyroSx/observatorio_etl","https://api.github.com/repos/KyroSx/observatorio_etl/{archive_format}{/ref}","1"
"chapkovski/randomizing-apps-otree","https://api.github.com/repos/chapkovski/randomizing-apps-otree/{archive_format}{/ref}","1"
"nirazgupta/dataextraction","https://api.github.com/repos/nirazgupta/dataextraction/{archive_format}{/ref}","1"
"qiaocci/itoutiao","https://api.github.com/repos/qiaocci/itoutiao/{archive_format}{/ref}","1"
"anandtripathi5/student_courses","https://api.github.com/repos/anandtripathi5/student_courses/{archive_format}{/ref}","1"
"eleboucher/coalibot.fr","https://api.github.com/repos/eleboucher/coalibot.fr/{archive_format}{/ref}","1"
"rmkrjy/mani_people_Jul04_16_12_A","https://api.github.com/repos/rmkrjy/mani_people_Jul04_16_12_A/{archive_format}{/ref}","1"
"kangbaobao/MyFace","https://api.github.com/repos/kangbaobao/MyFace/{archive_format}{/ref}","1"
"Marlster/AviationWebsite","https://api.github.com/repos/Marlster/AviationWebsite/{archive_format}{/ref}","1"
"garrett-vangilder/ambition-server","https://api.github.com/repos/garrett-vangilder/ambition-server/{archive_format}{/ref}","1"
"vict-guo/Meal-Creator-Website","https://api.github.com/repos/vict-guo/Meal-Creator-Website/{archive_format}{/ref}","1"
"lifefloating/django-demo-web","https://api.github.com/repos/lifefloating/django-demo-web/{archive_format}{/ref}","1"
"isaacmiliani/21Buttons","https://api.github.com/repos/isaacmiliani/21Buttons/{archive_format}{/ref}","1"
"PanDAWMS/harvester_configurations","https://api.github.com/repos/PanDAWMS/harvester_configurations/{archive_format}{/ref}","1"
"aravjain63/progidyblog","https://api.github.com/repos/aravjain63/progidyblog/{archive_format}{/ref}","1"
"chr1043086360/django_template","https://api.github.com/repos/chr1043086360/django_template/{archive_format}{/ref}","1"
"terana/key-management","https://api.github.com/repos/terana/key-management/{archive_format}{/ref}","1"
"ThisIsMython/coding-160-master","https://api.github.com/repos/ThisIsMython/coding-160-master/{archive_format}{/ref}","1"
"abhikumar22/MYBLOG","https://api.github.com/repos/abhikumar22/MYBLOG/{archive_format}{/ref}","1"
"fnp/koed-quiz","https://api.github.com/repos/fnp/koed-quiz/{archive_format}{/ref}","1"
"ahmedemad3965/TodoAPI","https://api.github.com/repos/ahmedemad3965/TodoAPI/{archive_format}{/ref}","1"
"OOS-Team/OOS-Team.github.io","https://api.github.com/repos/OOS-Team/OOS-Team.github.io/{archive_format}{/ref}","1"
"jessicauk/flask-react-app","https://api.github.com/repos/jessicauk/flask-react-app/{archive_format}{/ref}","1"
"crowdbreaks/text-classification","https://api.github.com/repos/crowdbreaks/text-classification/{archive_format}{/ref}","1"
"Cyfyx1/Cyfyx1.github.io","https://api.github.com/repos/Cyfyx1/Cyfyx1.github.io/{archive_format}{/ref}","1"
"AF7TI/giroviz","https://api.github.com/repos/AF7TI/giroviz/{archive_format}{/ref}","1"
"sanjusci/git_project_search","https://api.github.com/repos/sanjusci/git_project_search/{archive_format}{/ref}","1"
"uw-midsun/board_validation","https://api.github.com/repos/uw-midsun/board_validation/{archive_format}{/ref}","1"
"fandrefh/zssn","https://api.github.com/repos/fandrefh/zssn/{archive_format}{/ref}","1"
"vBubbaa/vBubbaa-Portfolio","https://api.github.com/repos/vBubbaa/vBubbaa-Portfolio/{archive_format}{/ref}","1"
"bsquidwrd/Live-Bot","https://api.github.com/repos/bsquidwrd/Live-Bot/{archive_format}{/ref}","1"
"bahiamartins/DjangorestAPI","https://api.github.com/repos/bahiamartins/DjangorestAPI/{archive_format}{/ref}","1"
"volodymyr-code/telegawesomo","https://api.github.com/repos/volodymyr-code/telegawesomo/{archive_format}{/ref}","1"
"jelmer/lintian-brush","https://api.github.com/repos/jelmer/lintian-brush/{archive_format}{/ref}","1"
"wingsdesign/proposta","https://api.github.com/repos/wingsdesign/proposta/{archive_format}{/ref}","1"
"JohnDoee/spreadsheetui","https://api.github.com/repos/JohnDoee/spreadsheetui/{archive_format}{/ref}","1"
"tchannels/telegram-channels","https://api.github.com/repos/tchannels/telegram-channels/{archive_format}{/ref}","1"
"Konrad9/cookhub","https://api.github.com/repos/Konrad9/cookhub/{archive_format}{/ref}","1"
"wweschen/coqa-client","https://api.github.com/repos/wweschen/coqa-client/{archive_format}{/ref}","1"
"boardman/bxthree_wagtail","https://api.github.com/repos/boardman/bxthree_wagtail/{archive_format}{/ref}","1"
"adidacom/django-portfolio","https://api.github.com/repos/adidacom/django-portfolio/{archive_format}{/ref}","1"
"edx/edx-django-sites-extensions","https://api.github.com/repos/edx/edx-django-sites-extensions/{archive_format}{/ref}","1"
"kumar0912/profiles_api","https://api.github.com/repos/kumar0912/profiles_api/{archive_format}{/ref}","1"
"GunnerX/mysite","https://api.github.com/repos/GunnerX/mysite/{archive_format}{/ref}","1"
"charleyvibez/weatherapp","https://api.github.com/repos/charleyvibez/weatherapp/{archive_format}{/ref}","1"
"mgibbs1259/Final-Project-Group8","https://api.github.com/repos/mgibbs1259/Final-Project-Group8/{archive_format}{/ref}","1"
"SomEOnESmith/recipicks_backend","https://api.github.com/repos/SomEOnESmith/recipicks_backend/{archive_format}{/ref}","1"
"phuthanh19951/blog_coc","https://api.github.com/repos/phuthanh19951/blog_coc/{archive_format}{/ref}","1"
"abuanwar072/Django-Recipe-API","https://api.github.com/repos/abuanwar072/Django-Recipe-API/{archive_format}{/ref}","1"
"Firstqlass/Project1.py","https://api.github.com/repos/Firstqlass/Project1.py/{archive_format}{/ref}","1"
"Excellent-Developer/devise-jsondata","https://api.github.com/repos/Excellent-Developer/devise-jsondata/{archive_format}{/ref}","1"
"mahoriR/django-notification-sqs","https://api.github.com/repos/mahoriR/django-notification-sqs/{archive_format}{/ref}","1"
"samuelfujie/InstaJZ","https://api.github.com/repos/samuelfujie/InstaJZ/{archive_format}{/ref}","1"
"HappyVVlnaJIe/diplom","https://api.github.com/repos/HappyVVlnaJIe/diplom/{archive_format}{/ref}","1"
"CMLPlatform/CircuMAT","https://api.github.com/repos/CMLPlatform/CircuMAT/{archive_format}{/ref}","1"
"genie97/TIL","https://api.github.com/repos/genie97/TIL/{archive_format}{/ref}","1"
"pinetree408/django-facebook-auth","https://api.github.com/repos/pinetree408/django-facebook-auth/{archive_format}{/ref}","1"
"Se-Hun/PAI_homepage","https://api.github.com/repos/Se-Hun/PAI_homepage/{archive_format}{/ref}","1"
"alexey-v-paramonov/sc_api","https://api.github.com/repos/alexey-v-paramonov/sc_api/{archive_format}{/ref}","1"
"daneah/denon","https://api.github.com/repos/daneah/denon/{archive_format}{/ref}","1"
"D3VBG/KodShop","https://api.github.com/repos/D3VBG/KodShop/{archive_format}{/ref}","1"
"TOMToolkit/tom_gemini_community","https://api.github.com/repos/TOMToolkit/tom_gemini_community/{archive_format}{/ref}","1"
"Selfnet/sipam","https://api.github.com/repos/Selfnet/sipam/{archive_format}{/ref}","1"
"gda2048/TODOlist","https://api.github.com/repos/gda2048/TODOlist/{archive_format}{/ref}","1"
"rmkrjy/mani_people_May29_11_46","https://api.github.com/repos/rmkrjy/mani_people_May29_11_46/{archive_format}{/ref}","1"
"Big1moster/mysite","https://api.github.com/repos/Big1moster/mysite/{archive_format}{/ref}","1"
"QDucasse/nn_benchmark","https://api.github.com/repos/QDucasse/nn_benchmark/{archive_format}{/ref}","1"
"salamat322/todo_api","https://api.github.com/repos/salamat322/todo_api/{archive_format}{/ref}","1"
"ClownMaster12/SetsudoBot","https://api.github.com/repos/ClownMaster12/SetsudoBot/{archive_format}{/ref}","1"
"sonnhfit/handwriting_detection","https://api.github.com/repos/sonnhfit/handwriting_detection/{archive_format}{/ref}","1"
"delaroy/profiles-rest-api","https://api.github.com/repos/delaroy/profiles-rest-api/{archive_format}{/ref}","1"
"dixitaayush8/CMPE131_Moovify_Team12","https://api.github.com/repos/dixitaayush8/CMPE131_Moovify_Team12/{archive_format}{/ref}","1"
"Macjus-ML/mb-app","https://api.github.com/repos/Macjus-ML/mb-app/{archive_format}{/ref}","1"
"hungdng/djang_skeleton","https://api.github.com/repos/hungdng/djang_skeleton/{archive_format}{/ref}","1"
"gabrielgene/code-crumbs","https://api.github.com/repos/gabrielgene/code-crumbs/{archive_format}{/ref}","1"
"hanson190505/vue-backfrontend","https://api.github.com/repos/hanson190505/vue-backfrontend/{archive_format}{/ref}","1"
"naimul-ferdous/VueFlaskMySQL_RegLogProfileTodo_App","https://api.github.com/repos/naimul-ferdous/VueFlaskMySQL_RegLogProfileTodo_App/{archive_format}{/ref}","1"
"poke-saas/poke","https://api.github.com/repos/poke-saas/poke/{archive_format}{/ref}","1"
"rkokkelk/python-athom-api","https://api.github.com/repos/rkokkelk/python-athom-api/{archive_format}{/ref}","1"
"stackhpc/shakespeare","https://api.github.com/repos/stackhpc/shakespeare/{archive_format}{/ref}","1"
"benjohnsonnlp/jokesmith","https://api.github.com/repos/benjohnsonnlp/jokesmith/{archive_format}{/ref}","1"
"Maxbot100/Ibis","https://api.github.com/repos/Maxbot100/Ibis/{archive_format}{/ref}","1"
"Library-management-system-smallprogram/NABCD","https://api.github.com/repos/Library-management-system-smallprogram/NABCD/{archive_format}{/ref}","1"
"maykinmedia/demo-api-component","https://api.github.com/repos/maykinmedia/demo-api-component/{archive_format}{/ref}","1"
"ae-tnguyen/docker-postgres-django","https://api.github.com/repos/ae-tnguyen/docker-postgres-django/{archive_format}{/ref}","1"
"aleksandr-sosedskyi/lightshot-stealer","https://api.github.com/repos/aleksandr-sosedskyi/lightshot-stealer/{archive_format}{/ref}","1"
"RonanTimmons/VetClinic1","https://api.github.com/repos/RonanTimmons/VetClinic1/{archive_format}{/ref}","1"
"SamNgigi/DjNg","https://api.github.com/repos/SamNgigi/DjNg/{archive_format}{/ref}","1"
"mcYARA/Bus-Boost","https://api.github.com/repos/mcYARA/Bus-Boost/{archive_format}{/ref}","1"
"StateArchivesOfNorthCarolina/ratom-server","https://api.github.com/repos/StateArchivesOfNorthCarolina/ratom-server/{archive_format}{/ref}","1"
"KryptoBlack/Ev1","https://api.github.com/repos/KryptoBlack/Ev1/{archive_format}{/ref}","1"
"GLgele/EmployeesDIR","https://api.github.com/repos/GLgele/EmployeesDIR/{archive_format}{/ref}","1"
"aibaq/django_webrtc_chat","https://api.github.com/repos/aibaq/django_webrtc_chat/{archive_format}{/ref}","1"
